section,key,context,source,description,notes,placeholders,screenshot,references,translation,status,previous_source,source_hash
strings,legacy.exact.moi.kieu.int32.int64.float.va.double.duoc.89b7f917,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,"Mỗi kiểu Int, Long, Float và Double được đo trong 10 giây; kết quả cao nhất của từng kiểu được dùng để tính điểm tổng thể.",,,,,,,untranslated,,3c68a7167ce8bfa5b4bfe1e098a583d023b428195203b8cda6ff08de2edf3358
strings,legacy.exact.moi.o.hien.thi.day.du.10.phep.tinh.c3f26165,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Mỗi ô hiển thị đầy đủ 10 phép tính.,,,,,,,untranslated,,a4bdfc8d30b38a287f60140cac2764d022257497d292aecaa0d7b2d6840e762f
strings,legacy.exact.moi.truong.thiet.bi.9691cdf1,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Môi trường thiết bị,,,,,Views/HardwarePerformancePage.xaml:117,,untranslated,,48e9d7402c59e685fcc7848a7feba51d564abfd5e4970b997fd90ae93d210715
strings,legacy.exact.mot.so.khac.0.chia.cho.mot.so.huu.han.khac.65b216b5,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Một số khác 0 chia cho một số hữu hạn khác 0 không thể bằng 0.,,,,,,,untranslated,,6174689978d3e831e19912be89aa22d0a9bc4abf623f5302f75b7976a9145733
strings,legacy.exact.nen.tang.4676be0d,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Nền tảng,,,,,Views/HardwarePerformancePage.xaml:107,,untranslated,,5d24b1efc5c9a21ded9af5d9b1eafa1e14271e1344c82d1f7d7a3ac489d1d53b
strings,legacy.exact.nghiem.duy.nhat.24c6f892,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Nghiệm duy nhất,,,,,"Views/FindXView.xaml:409
Views/FindXView.xaml.cs:1913
Views/FindXView.xaml.cs:2280",,untranslated,,b05cbcc2131767bce1b35243b70b333004459b45ef0b652928dbe1d6b56263b2
strings,legacy.exact.nghiem.khong.the.bieu.dien.huu.han.bang.do.83f6ff57,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Nghiệm không thể biểu diễn hữu hạn bằng độ chính xác Double Double. Ứng dụng không thể tiếp tục tính toán.,,,,,,,untranslated,,66873c35e25bbae70ed7cb2934bcfdb5a8dfeac325937b5d86f102553b1ec9aa
strings,legacy.exact.nghiem.vuot.qua.pham.vi.ma.ung.dung.ho.tro.ae865247,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Nghiệm vượt quá phạm vi mà ứng dụng hỗ trợ.,,,,,,,untranslated,,35250c32743278ce35d00d3c142d26e945304393c87cc7d3b7592b17467be350
strings,legacy.exact.ngon.ngu.65074a85,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Ngôn ngữ,,,,,"Views/SettingsMenuPage.xaml:274
Views/SettingsPage.xaml:834",,untranslated,,f1231b2c9aa2f32e85ee8d0a9fa790fb8fb01339f279e632a847b86db7721133
strings,legacy.exact.nha.san.xuat.f323a0f2,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Nhà sản xuất,,,,,Views/HardwarePerformancePage.xaml:102,,untranslated,,ceeb2ab5694b11da3c6f76b8f199f720f5b293de62e1069d67301793f842bb43
strings,legacy.exact.nhap.cac.gia.tri.da.biet.bang.so.nguyen.ne.a9d6580d,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,"Nhập các giá trị đã biết bằng số nguyên. Nếu x không phải số nguyên, ứng dụng vẫn giữ kết quả chính xác dưới dạng phân số.",,,,,,,untranslated,,47b37d3df61d05d1f6b4cfd05d3c0c9ad88ee1945fe19331a37ccbdc25879b47
strings,legacy.exact.nhap.so.nguyen.dau.phay.phan.nhom.hang.ngh.76de4552,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,"Nhập số nguyên; dấu phẩy phân nhóm hàng nghìn được thêm tự động, ví dụ: 1,000 hoặc -25,000.",,,,,,,untranslated,,3a7ae7805ab24fb49f04aa8ccbee790aafaf214c455737555cb0153bcbca4209
strings,legacy.exact.phan.cung.va.hieu.nang.tinh.toan.8d5a4827,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phần cứng và hiệu năng tính toán,,,,,Views/SettingsMenuPage.xaml:323,,untranslated,,2982c83b2f652af0d3e125fa704a37b58dd3a57db9728d7c073c25cf5fc06e5b
strings,legacy.exact.phan.so.thu.hai.13190a9f,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phân số thứ hai,,,,,Views/FractionView.xaml:249,,untranslated,,e617584f8f53687a460af724348aa0dea28c75a98af5c85ed8a62d24f8cb2058
strings,legacy.exact.phan.so.thu.nhat.3d1e2715,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phân số thứ nhất,,,,,Views/FractionView.xaml:156,,untranslated,,c2ff9d9664fbef35d792ace81ada285a47dec28e76aa53020cd525a2a8de1cc4
strings,legacy.exact.phan.tu.don.vi.va.phan.tu.hap.thu.a.1.a.a.03663116,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,• Phần tử đơn vị và phần tử hấp thụ: a × 1 = a; a × 0 = 0.,,,,,Views/FormulaPage.xaml:642,,untranslated,,e0818ed1b89a68d29eb9e8ca367c28f837e3d1bb3e17c63308c687eba6c9927e
strings,legacy.exact.phan.tu.trung.hoa.a.0.0.a.a.765082db,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,• Phần tử trung hòa: a + 0 = 0 + a = a.,,,,,Views/FormulaPage.xaml:530,,untranslated,,83814d8e0e4733949734fa28f99e5b0b6555d6dbbdd114bdee07ca89d7df11e5
strings,legacy.exact.phep.chia.c764f672,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,÷  PHÉP CHIA,,,,,Views/FormulaPage.xaml:678,,untranslated,,cd7bae4d22a8d2a9cfc2d5ce62833d9a5f26d152c967b531c7a3b475b768de0e
strings,legacy.exact.phep.chia.dat.tinh.0d98d78d,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phép chia đặt tính,,,,,Views/CalculationPage.xaml:802,,untranslated,,78330f5a6456b998b25f9eb41d9c1ff0d7be946b871b09abcb1eebe9f0c7470f
strings,legacy.exact.phep.cong.bf23a0ed,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,'+  PHÉP CỘNG,,,,,Views/FormulaPage.xaml:510,,untranslated,,0ef955dfec0f66bf5db1eeeff96c6d709087ffe54b03e672ba208a72b5c51d72
strings,legacy.exact.phep.nhan.f7df79cd,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,×  PHÉP NHÂN,,,,,Views/FormulaPage.xaml:622,,untranslated,,c1f8e9ef922e57fb102730135514222b90eaecb8825e2c45a865d237fc5aef28
strings,legacy.exact.phep.tinh.co.ban.8cb08984,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,PHÉP TÍNH CƠ BẢN,,,,,,,untranslated,,4ec2a18335c24e4c5b3dbbbc0bdf90e2d00b539fff7df7131b8f716b56519d8a
strings,legacy.exact.phep.tinh.khong.xac.dinh.d5fe8dc4,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phép tính không xác định,,,,,"Views/FindXView.xaml.cs:1815
Views/FindXView.xaml.cs:2170",,untranslated,,eebe3b57f4a0212f8c03643984dc5cfe3aee9e0682d0933bdcd6bdf3692e2c27
strings,legacy.exact.phep.tinh.phan.so.46a6e954,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,PHÉP TÍNH PHÂN SỐ,,,,,Views/FractionView.xaml:34,,untranslated,,25c89aab7d1690f49e4d559009b69f4fd0e5b49094b95c09bfb6b79b06740fea
strings,legacy.exact.phep.tru.4fdd01cd,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,−  PHÉP TRỪ,,,,,Views/FormulaPage.xaml:566,,untranslated,,202f1e68a87bcc2a26f43c00c48a3363fb58d8ebe98ed15fc598386e6b65430f
strings,legacy.exact.phien.ban.he.dieu.hanh.e518982a,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phiên bản hệ điều hành,,,,,Views/HardwarePerformancePage.xaml:112,,untranslated,,3b3b0ec784f84f2b67b62bd675af1f1fe7e4e8ea1448cd2ff8cd00c9364159c0
strings,legacy.exact.phong.cach.hien.thi.1c1bb9d8,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phong cách hiển thị,,,,,Views/SettingsPage.xaml:87,,untranslated,,8144319cffa2e5db2f49425b1f4801152d16809b0d33f5eee3606ce0031d960a
strings,legacy.exact.phong.chu.409e6270,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phông chữ,,,,,"Views/SettingsMenuPage.xaml:230
Views/SettingsPage.xaml:746",,untranslated,,18594f782a63c67036fd5d6085c750416b7c8d996801eb7ece4877d831e6602b
strings,legacy.exact.phuong.trinh.0.x.0.dung.voi.moi.x.khac.0.3ffd699f,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phương trình 0 ÷ x = 0 đúng với mọi x khác 0.,,,,,"Views/FindXView.xaml.cs:1844
Views/FindXView.xaml.cs:2200",,untranslated,,071337fa5ac139e0b74692fdb275e8e77d4dafb6e7144a0c3d33319ec13c28e0
strings,legacy.exact.phuong.trinh.bac.hai.ca9c2762,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,PHƯƠNG TRÌNH BẬC HAI,,,,,Views/QuadraticEquationView.xaml:72,,untranslated,,2fc9196ee24256d5da943548e6bc84dd6ed24f08251e442fab1cd03055b4442b
strings,legacy.exact.phuong.trinh.co.dang.x.0.nen.phep.chia.kho.8f41da65,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phương trình có dạng x ÷ 0 nên phép chia không được xác định.,,,,,,,untranslated,,43958dace8270580e7594ef3644e3ba2a8b2873050c5638c60232191f8be8055
strings,legacy.exact.phuong.trinh.dang.nhap.32984582,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phương trình đang nhập,,,,,"Views/FindXView.xaml:293
Views/QuadraticEquationView.xaml:304",,untranslated,,df01ea4425edd58d6f8c77f56e608d02e2613b330f069dd1135dc0bed98a829f
strings,legacy.exact.phuong.trinh.vo.nghiem.trong.tap.so.thuc.r.06fa122b,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Phương trình vô nghiệm trong tập số thực ℝ.,,,,,Views/QuadraticEquationView.xaml.cs:2350,,untranslated,,c3387dfde70a7657597007a6ce2abdd382374d0f8bb3fdfe859b892f5fccb248
strings,legacy.exact.quy.dong.a1b07194,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Quy đồng,,,,,Views/FractionView.xaml:106,,untranslated,,a66c13991303a0aff8b2ead55814cb5aba4dc926636437bc1649f457f6eb2dd3
strings,legacy.exact.quy.tac.17e139b1,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Quy tắc,,,,,Views/FormulaPage.xaml:399,,untranslated,,ecdad3edc880e1f688b41dc1f728b9ee6fb80c6e63d663c713ffd1e1b730f4ce
strings,legacy.exact.quy.tac.ap.dung.d21dcbb1,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Quy tắc áp dụng,,,,,Views/FindXView.xaml:481,,untranslated,,c074cfb0cecaecb204a220a4e4f223375e106590c7b66aba302c1424255674d8
strings,legacy.exact.sai.khac.nho.xuat.hien.do.gioi.han.lam.tro.811ee830,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Sai khác nhỏ xuất hiện do giới hạn làm tròn của decimal.,,,,,,,untranslated,,81c2fac154b869d9b936fd8f36b4ab738e2300d8bcfed0e8f0761d72c19ad0c0
strings,legacy.exact.sang.55942c05,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Sáng,,,,,"Views/SettingsMenuPage.xaml.cs:719
Views/SettingsPage.xaml:110",,untranslated,,8f0c677d1854d0d037c033e2e0c5d7665dfcfbdfb610c425dc8064412ff38c19
strings,legacy.exact.sau.do.thuc.hien.phep.chia.dat.tinh.nhu.ch.62f27fbb,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Sau đó thực hiện phép chia đặt tính như chia số tự nhiên.,,,,,,,untranslated,,b5c019c3f7c05edfbaaa7d4f281a5d6aafe3800699d6d23d7969230a5ce1e46b
strings,legacy.exact.scalar.1.luong.cac9e272,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Scalar • 1 luồng,,,,,,,untranslated,,48755205e4b0ac0307cc06476464076b97576fd4c1046b1dbfb0441d3dc2d538
strings,legacy.exact.scalar.da.luong.0.luong.e80d9929,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Scalar + đa luồng ({0} luồng),,,{0}: Cần bổ sung ý nghĩa và ví dụ cho biến này.,,Views/HardwarePerformancePage.xaml.cs:956,,untranslated,,6348f1498d07e08cb613f0ecb37347c79b18945a6cc82e1edda6472393775bcd
strings,legacy.exact.scalar.don.luong.aa984ba9,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Scalar + đơn luồng,,,,,Views/HardwarePerformancePage.xaml.cs:959,,untranslated,,8b6e47cf6e620c3dfa6928f5962794a44c8f4c7176e7ff6064c4c612d3deda67
strings,legacy.exact.simd.1.luong.4e651dd6,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,SIMD • 1 luồng,,,,,,,untranslated,,f0cea80b3bf0f14d0a0258030f4ea964fa12f9ae73e91942bbef4090bf2deffe
strings,legacy.exact.simd.chi.duoc.bat.khi.cpu.va.net.runtime.c.6bc70066,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,SIMD chỉ được bật khi CPU và .NET Runtime của thiết bị hỗ trợ.,,,,,,,untranslated,,7c8eaa20f44e1d6905907325403fcb3ef6ef01171372f06613d193da7c77197d
strings,legacy.exact.so.chia.x.phai.khac.0.034b83c4,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số chia x phải khác 0.,,,,,"Views/FindXView.xaml.cs:1864
Views/FindXView.xaml.cs:2222",,untranslated,,9ebb54e79a233b0fc7e4e76631d81981f1e37bda45e088f8a107bc3e7b4d4122
strings,legacy.exact.so.du.b0c03381,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số dư,,,,,Views/CalculationPage.xaml:742,,untranslated,,4532aa2bd67603f7a0adbfe7a1243b8b36ae735e11ca765e1a630269e8594a56
strings,legacy.exact.so.hang.da.biet.f16fa4af,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số hạng đã biết,,,,,"Views/FindXView.xaml:204
Views/FindXView.xaml.cs:451",,untranslated,,dd0efa7732a5237fb75a02718a05e9325032f6ec51f3a922851632ae9c945483
strings,legacy.exact.so.hang.so.bi.tru.so.tru.thua.so.so.bi.chi.99954c8d,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số hạng • Số bị trừ • Số trừ • Thừa số • Số bị chia • Số chia,,,,,Views/FindXView.xaml:36,,untranslated,,cd158d0ca4d9af5dcc4ef648ab3167758e2c5cb1e5b3ac4074b473f3580815a1
strings,legacy.exact.so.loi.vat.ly.47b96483,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số lõi vật lý,,,,,Views/HardwarePerformancePage.xaml:161,,untranslated,,67c46a883ae2a30c10b7e641282a3e3b5a01539ce9c4a72c37119b0a8e403547
strings,legacy.exact.so.luong.logic.e49958f7,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số luồng logic,,,,,Views/HardwarePerformancePage.xaml:166,,untranslated,,6ce552a7097af2ae604f18e99fdc09fd44bc041e5231c30b92e801c53e8463a3
strings,legacy.exact.so.nguyen.3cf7633a,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số nguyên,,,,,,,untranslated,,b4a16f9969a1b81905d68c7516a59614f29bb8f5e7f1e169ec7676c87261d399
strings,legacy.exact.so.nguyen.chi.duoc.chua.chu.so.mot.dau.am.15ecea1f,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,"Số nguyên chỉ được chứa chữ số, một dấu âm ở đầu và tối đa 39 chữ số.",,,,,,,untranslated,,19e1299b944c67294112a53308e9497d93e7c1268b3510a9bcfc37aeb994a33b
strings,legacy.exact.so.nguyen.chi.duoc.chua.chu.so.va.mot.dau.1d5388c8,Cần bổ sung ngữ cảnh: chuỗi cũ có thể xuất hiện ở nhiều vị trí; xem tham chiếu source hoặc hỏi người phát triển.,Số nguyên chỉ được chứa chữ số và một dấu âm ở đầu. Dấu phẩy phân nhóm được ứng dụng thêm tự động.,,,,,,,untranslated,,7d62a3ccb7105603df7f33ca50384bcc98e067fb03f431909794c22686a3a686
